1.57576 -4 -0.00531914 -0.00531914 -0
1.65657 -4 -0.00519628 -0.00519628 -0
1.73737 -4 -0.00506819 -0.00506819 -0
1.81818 -4 -0.004935 -0.004935 -0
1.89899 -4 -0.00479684 -0.00479684 -0
1.9798 -4 -0.00465385 -0.00465385 -0
2.06061 -4 -0.00450618 -0.00450618 -0
2.14141 -4 -0.00435397 -0.00435397 -0
2.22222 -4 -0.00419737 -0.00419737 -0
2.30303 -4 -0.00403654 -0.00403654 -0
2.38384 -4 -0.00387166 -0.00387166 -0
2.46465 -4 -0.00370287 -0.00370287 -0
2.54545 -4 -0.00353036 -0.00353036 -0
2.62626 -4 -0.00335429 -0.00335429 -0
2.70707 -4 -0.00317484 -0.00317484 -0
2.78788 -4 -0.00299219 -0.00299219 -0
2.86869 -4 -0.00280654 -0.00280654 -0
2.94949 -4 -0.00261805 -0.00261805 -0
3.0303 -4 -0.00242694 -0.00242694 -0
3.11111 -4 -0.00223337 -0.00223337 -0
3.19192 -4 -0.00203756 -0.00203756 -0
3.27273 -4 -0.0018397 -0.0018397 -0
3.35354 -4 -0.00163998 -0.00163998 -0
3.43434 -4 -0.00143862 -0.00143862 -0
3.51515 -4 -0.0012358 -0.0012358 -0
3.59596 -4 -0.00103174 -0.00103174 -0
3.67677 -4 -0.000826642 -0.000826642 -0
3.75758 -4 -0.000620711 -0.000620711 -0
3.83838 -4 -0.000414155 -0.000414155 -0
3.91919 -4 -0.000207182 -0.000207182 -0
4 -4 -7.99688e-19 -7.99688e-19 -0
-4 -3.91919 0.000207182 0.000207182 0
-3.91919 -3.91919 -8.75811e-07 -8.75811e-07 0
-3.83838 -3.91919 -0.000208529 -0.000208529 0
-3.75758 -3.91919 -0.000415582 -0.000415582 0
-3.67677 -3.91919 -0.000621839 -0.000621839 0
-3.59596 -3.91919 -0.000827106 -0.000827106 0
-3.51515 -3.91919 -0.00103119 -0.00103119 0
-3.43434 -3.91919 -0.00123389 -0.00123389 0
-3.35354 -3.91919 -0.00143502 -0.00143502 0
-3.27273 -3.91919 -0.00163439 -0.00163439 0
-3.19192 -3.91919 -0.0018318 -0.0018318 0
-3.11111 -3.91919 -0.00202707 -0.00202707 0
-3.0303 -3.91919 -0.00222002 -0.00222002 0
-2.94949 -3.91919 -0.00241045 -0.00241045 0
-2.86869 -3.91919 -0.00259819 -0.00259819 0
-2.78788 -3.91919 -0.00278306 -0.00278306 0
-2.70707 -3.91919 -0.00296488 -0.00296488 0
-2.62626 -3.91919 -0.00314347 -0.00314347 0
-2.54545 -3.91919 -0.00331866 -0.00331866 0
-2.46465 -3.91919 -0.00349029 -0.00349029 0
-2.38384 -3.91919 -0.00365819 -0.00365819 0
-2.30303 -3.91919 -0.00382221 -0.00382221 0
-2.22222 -3.91919 -0.00398217 -0.00398217 0
-2.14141 -3.91919 -0.00413794 -0.00413794 0
-2.06061 -3.91919 -0.00428935 -0.00428935 0
-1.9798 -3.91919 -0.00443627 -0.00443627 0
-1.89899 -3.91919 -0.00457855 -0.00457855 0
-1.81818 -3.91919 -0.00471606 -0.00471606 0
-1.73737 -3.91919 -0.00484867 -0.00484867 0
-1.65657 -3.91919 -0.00497625 -0.00497625 0
-1.57576 -3.91919 -0.00509867 -0.00509867 0
-1.49495 -3.91919 -0.00521582 -0.00521582 0
-1.41414 -3.91919 -0.00532759 -0.00532759 0
-1.33333 -3.91919 -0.00543387 -0.00543387 0
-1.25253 -3.91919 -0.00553457 -0.00553457 0
-1.17172 -3.91919 -0.00562957 -0.00562957 0
-1.09091 -3.91919 -0.00571881 -0.00571881 0
-1.0101 -3.91919 -0.00580218 -0.00580218 0
-0.929293 -3.91919 -0.00587962 -0.00587962 0
-0.848485 -3.91919 -0.00595104 -0.00595104 0
-0.767677 -3.91919 -0.00601639 -0.00601639 0
-0.686869 -3.91919 -0.00607561 -0.00607561 0
-0.606061 -3.91919 -0.00612863 -0.00612863 0
-0.525253 -3.91919 -0.00617541 -0.00617541 0
-0.444444 -3.91919 -0.00621591 -0.00621591 0
-0.363636 -3.91919 -0.00625009 -0.00625009 0
-0.282828 -3.91919 -0.00627793 -0.00627793 0
-0.20202 -3.91919 -0.0062994 -0.0062994 0
-0.121212 -3.91919 -0.00631449 -0.00631449 0
-0.040404 -3.91919 -0.00632318 -0.00632318 0
0.040404 -3.91919 -0.00632547 -0.00632547 -0
0.121212 -3.91919 -0.00632136 -0.00632136 -0
0.20202 -3.91919 -0.00631087 -0.00631087 -0
0.282828 -3.91919 -0.00629401 -0.00629401 -0
0.363636 -3.91919 -0.0062708 -0.0062708 -0
0.444444 -3.91919 -0.00624127 -0.00624127 -0
0.525253 -3.91919 -0.00620546 -0.00620546 -0
0.606061 -3.91919 -0.00616341 -0.00616341 -0
0.686869 -3.91919 -0.00611516 -0.00611516 -0
0.767677 -3.91919 -0.00606078 -0.00606078 -0
0.848485 -3.91919 -0.00600031 -0.00600031 -0
0.929293 -3.91919 -0.00593384 -0.00593384 -0
1.0101 -3.91919 -0.00586144 -0.00586144 -0
1.09091 -3.91919 -0.00578317 -0.00578317 -0
1.17172 -3.91919 -0.00569914 -0.00569914 -0
1.25253 -3.91919 -0.00560944 -0.00560944 -0
1.33333 -3.91919 -0.00551415 -0.00551415 -0
1.41414 -3.91919 -0.0054134 -0.0054134 -0
1.49495 -3.91919 -0.00530728 -0.00530728 -0
1.57576 -3.91919 -0.00519592 -0.00519592 -0
1.65657 -3.91919 -0.00507944 -0.00507944 -0
1.73737 -3.91919 -0.00495797 -0.00495797 -0
1.81818 -3.91919 -0.00483164 -0.00483164 -0
1.89899 -3.91919 -0.00470061 -0.00470061 -0
1.9798 -3.91919 -0.00456501 -0.00456501 -0
2.06061 -3.91919 -0.004425 -0.004425 -0
2.14141 -3.91919 -0.00428074 -0.00428074 -0
2.22222 -3.91919 -0.00413241 -0.00413241 -0
2.30303 -3.91919 -0.00398017 -0.00398017 -0
2.38384 -3.91919 -0.00382421 -0.00382421 -0
2.46465 -3.91919 -0.00366472 -0.00366472 -0
2.54545 -3.91919 -0.0035019 -0.0035019 -0
2.62626 -3.91919 -0.00333596 -0.00333596 -0
2.70707 -3.91919 -0.00316712 -0.00316712 -0
2.78788 -3.91919 -0.00299562 -0.00299562 -0
2.86869 -3.91919 -0.00282171 -0.00282171 -0
2.94949 -3.91919 -0.00264567 -0.00264567 -0
3.0303 -3.91919 -0.00246778 -0.00246778 -0
3.11111 -3.91919 -0.00228839 -0.00228839 -0
3.19192 -3.91919 -0.00210788 -0.00210788 -0
3.27273 -3.91919 -0.00192669 -0.00192669 -0
3.35354 -3.91919 -0.00174537 -0.00174537 -0
3.43434 -3.91919 -0.00156463 -0.00156463 -0
3.51515 -3.91919 -0.00138543 -0.00138543 -0
3.59596 -3.91919 -0.00120918 -0.00120918 -0
3.67677 -3.91919 -0.00103821 -0.00103821 -0
3.75758 -3.91919 -0.000876711 -0.000876711 -0
3.83838 -3.91919 -0.000733575 -0.000733575 -0
3.91919 -3.91919 -0.000630636 -0.000630636 -0
4 -3.91919 -0.000630634 -0.000630634 -0
-4 -3.83838 0.000414155 0.000414155 0
-3.91919 -3.83838 0.000205026 0.000205026 0
-3.83838 -3.83838 -3.50336e-06 -3.50336e-06 0
-3.75758 -3.83838 -0.000211249 -0.000211249 0
-3.67677 -3.83838 -0.000418028 -0.000418028 0
-3.59596 -3.83838 -0.000623656 -0.000623656 0
-3.51515 -3.83838 -0.000827952 -0.000827952 0
-3.43434 -3.83838 -0.00103073 -0.00103073 0
-3.35354 -3.83838 -0.00123182 -0.00123182 0
-3.27273 -3.83838 -0.00143103 -0.00143103 0
-3.19192 -3.83838 -0.00162818 -0.00162818 0
-3.11111 -3.83838 -0.0018231 -0.0018231 0
-3.0303 -3.83838 -0.00201562 -0.00201562 0
-2.94949 -3.83838 -0.00220555 -0.00220555 0
-2.86869 -3.83838 -0.00239272 -0.00239272 0
-2.78788 -3.83838 -0.00257698 -0.00257698 0
-2.70707 -3.83838 -0.00275814 -0.00275814 0
-2.62626 -3.83838 -0.00293604 -0.00293604 0
-2.54545 -3.83838 -0.00311053 -0.00311053 0
-2.46465 -3.83838 -0.00328144 -0.00328144 0
-2.38384 -3.83838 -0.00344862 -0.00344862 0
-2.30303 -3.83838 -0.00361192 -0.00361192 0
-2.22222 -3.83838 -0.00377118 -0.00377118 0
-2.14141 -3.83838 -0.00392626 -0.00392626 0
-2.06061 -3.83838 -0.00407702 -0.00407702 0
-1.9798 -3.83838 -0.00422332 -0.00422332 0
-1.89899 -3.83838 -0.00436504 -0.00436504 0
-1.81818 -3.83838 -0.00450203 -0.00450203 0
-1.73737 -3.83838 -0.00463418 -0.00463418 0
-1.65657 -3.83838 -0.00476137 -0.00476137 0
-1.57576 -3.83838 -0.00488347 -0.00488347 0
-1.49495 -3.83838 -0.00500039 -0.00500039 0
-1.41414 -3.83838 -0.00511201 -0.00511201 0
-1.33333 -3.83838 -0.00521824 -0.00521824 0
-1.25253 -3.83838 -0.00531898 -0.00531898 0
-1.17172 -3.83838 -0.00541413 -0.00541413 0
-1.09091 -3.83838 -0.00550363 -0.00550363 0
-1.0101 -3.83838 -0.00558738 -0.00558738 0
-0.929293 -3.83838 -0.00566531 -0.00566531 0
-0.848485 -3.83838 -0.00573736 -0.00573736 0
-0.767677 -3.83838 -0.00580346 -0.00580346 0
-0.686869 -3.83838 -0.00586357 -0.00586357 0
-0.606061 -3.83838 -0.00591762 -0.00591762 0
-0.525253 -3.83838 -0.00596557 -0.00596557 0
-0.444444 -3.83838 -0.0060074 -0.0060074 0
-0.363636 -3.83838 -0.00604306 -0.00604306 0
-0.282828 -3.83838 -0.00607252 -0.00607252 0
-0.20202 -3.83838 -0.00609578 -0.00609578 0
-0.121212 -3.83838 -0.00611282 -0.00611282 0
-0.040404 -3.83838 -0.00612363 -0.00612363 0
0.040404 -3.83838 -0.00612821 -0.00612821 -0
0.121212 -3.83838 -0.00612656 -0.00612656 -0
0.20202 -3.83838 -0.0061187 -0.0061187 -0
0.282828 -3.83838 -0.00610465 -0.00610465 -0
0.363636 -3.83838 -0.00608444 -0.00608444 -0
0.444444 -3.83838 -0.00605808 -0.00605808 -0
0.525253 -3.83838 -0.00602563 -0.00602563 -0
0.606061 -3.83838 -0.00598713 -0.00598713 -0
0.686869 -3.83838 -0.00594262 -0.00594262 -0
0.767677 -3.83838 -0.00589217 -0.00589217 -0
0.848485 -3.83838 -0.00583583 -0.00583583 -0
0.929293 -3.83838 -0.00577369 -0.00577369 -0
1.0101 -3.83838 -0.00570581 -0.00570581 -0
1.09091 -3.83838 -0.00563227 -0.00563227 -0
1.17172 -3.83838 -0.00555317 -0.00555317 -0
1.25253 -3.83838 -0.00546861 -0.00546861 -0
1.33333 -3.83838 -0.00537868 -0.00537868 -0
1.41414 -3.83838 -0.00528349 -0.00528349 -0
1.49495 -3.83838 -0.00518317 -0.00518317 -0
1.57576 -3.83838 -0.00507782 -0.00507782 -0
1.65657 -3.83838 -0.00496759 -0.00496759 -0
1.73737 -3.83838 -0.0048526 -0.0048526 -0
1.81818 -3.83838 -0.004733 -0.004733 -0
1.89899 -3.83838 -0.00460894 -0.00460894 -0
1.9798 -3.83838 -0.00448057 -0.00448057 -0
2.06061 -3.83838 -0.00434807 -0.00434807 -0
2.14141 -3.83838 -0.0042116 -0.0042116 -0
2.22222 -3.83838 -0.00407135 -0.00407135 -0
2.30303 -3.83838 -0.00392751 -0.00392751 -0
2.38384 -3.83838 -0.00378029 -0.00378029 -0
2.46465 -3.83838 -0.00362989 -0.00362989 -0
2.54545 -3.83838 -0.00347656 -0.00347656 -0
2.62626 -3.83838 -0.00332053 -0.00332053 -0
2.70707 -3.83838 -0.00316207 -0.00316207 -0
2.78788 -3.83838 -0.00300146 -0.00300146 -0
2.86869 -3.83838 -0.00283903 -0.00283903 -0
2.94949 -3.83838 -0.00267512 -0.00267512 -0
3.0303 -3.83838 -0.00251014 -0.00251014 -0
3.11111 -3.83838 -0.00234454 -0.00234454 -0
3.19192 -3.83838 -0.00217888 -0.00217888 -0
3.27273 -3.83838 -0.00201381 -0.00201381 -0
3.35354 -3.83838 -0.00185018 -0.00185018 -0
3.43434 -3.83838 -0.00168911 -0.00168911 -0
3.51515 -3.83838 -0.0015321 -0.0015321 -0
3.59596 -3.83838 -0.00138136 -0.00138136 -0
3.67677 -3.83838 -0.00124029 -0.00124029 -0
3.75758 -3.83838 -0.00111435 -0.00111435 -0
3.83838 -3.83838 -0.0010128 -0.0010128 -0
3.91919 -3.83838 -0.000951152 -0.000951152 -0
4 -3.83838 -0.000951149 -0.000951149 -0
-4 -3.75758 0.000620711 0.000620711 0
-3.91919 -3.75758 0.000410327 0.000410327 0
-3.83838 -3.75758 0.000200739 0.000200739 0
-3.75758 -3.75758 -7.88286e-06 -7.88286e-06 0
-3.67677 -3.75758 -0.000215366 -0.000215366 0
-3.59596 -3.75758 -0.00042154 -0.00042154 0
-3.51515 -3.75758 -0.000626233 -0.000626233 0
-3.43434 -3.75758 -0.000829275 -0.000829275 0
-3.35354 -3.75758 -0.0010305 -0.0010305 0
-3.27273 -3.75758 -0.00122973 -0.00122973 0
-3.19192 -3.75758 -0.0014268 -0.0014268 0
-3.11111 -3.75758 -0.00162154 -0.00162154 0
-3.0303 -3.75758 -0.0018138 -0.0018138 0
-2.94949 -3.75758 -0.0020034 -0.0020034 0
-2.86869 -3.75758 -0.00219018 -0.00219018 0
-2.78788 -3.75758 -0.00237399 -0.00237399 0
-2.70707 -3.75758 -0.00255466 -0.00255466 0
-2.62626 -3.75758 -0.00273204 -0.00273204 0
-2.54545 -3.75758 -0.00290598 -0.00290598 0
-2.46465 -3.75758 -0.00307633 -0.00307633 0
-2.38384 -3.75758 -0.00324293 -0.00324293 0
-2.30303 -3.75758 -0.00340566 -0.00340566 0
-2.22222 -3.75758 -0.00356436 -0.00356436 0
-2.14141 -3.75758 -0.0037189 -0.0037189 0
-2.06061 -3.75758 -0.00386915 -0.00386915 0
-1.9798 -3.75758 -0.00401497 -0.00401497 0
-1.89899 -3.75758 -0.00415624 -0.00415624 0
-1.81818 -3.75758 -0.00429284 -0.00429284 0
-1.73737 -3.75758 -0.00442466 -0.00442466 0
-1.65657 -3.75758 -0.00455157 -0.00455157 0
-1.57576 -3.75758 -0.00467347 -0.00467347 0
-1.49495 -3.75758 -0.00479026 -0.00479026 0
-1.41414 -3.75758 -0.00490183 -0.00490183 0
-1.33333 -3.75758 -0.0050081 -0.0050081 0
-1.25253 -3.75758 -0.00510897 -0.00510897 0
-1.17172 -3.75758 -0.00520436 -0.00520436 0
-1.09091 -3.75758 -0.00529419 -0.00529419 0
-1.0101 -3.75758 -0.00537839 -0.00537839 0
-0.929293 -3.75758 -0.00545689 -0.00545689 0
-0.848485 -3.75758 -0.00552962 -0.00552962 0
-0.767677 -3.75758 -0.00559654 -0.00559654 0
-0.686869 -3.75758 -0.00565758 -0.00565758 0
-0.606061 -3.75758 -0.0057127 -0.0057127 0
-0.525253 -3.75758 -0.00576187 -0.00576187 0
-0.444444 -3.75758 -0.00580505 -0.00580505 0
-0.363636 -3.75758 -0.00584221 -0.00584221 0
-0.282828 -3.75758 -0.00587333 -0.00587333 0
-0.20202 -3.75758 -0.00589839 -0.00589839 0
-0.121212 -3.75758 -0.00591738 -0.00591738 0
-0.040404 -3.75758 -0.00593031 -0.00593031 0
0.040404 -3.75758 -0.00593717 -0.00593717 -0
0.121212 -3.75758 -0.00593797 -0.00593797 -0
0.20202 -3.75758 -0.00593273 -0.00593273 -0
0.282828 -3.75758 -0.00592147 -0.00592147 -0
0.363636 -3.75758 -0.00590421 -0.00590421 -0
0.444444 -3.75758 -0.005881 -0.005881 -0
0.525253 -3.75758 -0.00585186 -0.00585186 -0
0.606061 -3.75758 -0.00581686 -0.00581686 -0
0.686869 -3.75758 -0.00577603 -0.00577603 -0
0.767677 -3.75758 -0.00572945 -0.00572945 -0
0.848485 -3.75758 -0.00567717 -0.00567717 -0
0.929293 -3.75758 -0.00561927 -0.00561927 -0
1.0101 -3.75758 -0.00555583 -0.00555583 -0
1.09091 -3.75758 -0.00548693 -0.00548693 -0
1.17172 -3.75758 -0.00541267 -0.00541267 -0
1.25253 -3.75758 -0.00533315 -0.00533315 -0
1.33333 -3.75758 -0.00524846 -0.00524846 -0
1.41414 -3.75758 -0.00515873 -0.00515873 -0
1.49495 -3.75758 -0.00506408 -0.00506408 -0
1.57576 -3.75758 -0.00496462 -0.00496462 -0
1.65657 -3.75758 -0.00486049 -0.00486049 -0
1.73737 -3.75758 -0.00475184 -0.00475184 -0
1.81818 -3.75758 -0.00463882 -0.00463882 -0
1.89899 -3.75758 -0.00452157 -0.00452157 -0
1.9798 -3.75758 -0.00440028 -0.00440028 -0
2.06061 -3.75758 -0.00427511 -0.00427511 -0
2.14141 -3.75758 -0.00414624 -0.00414624 -0
2.22222 -3.75758 -0.00401389 -0.00401389 -0
2.30303 -3.75758 -0.00387825 -0.00387825 -0
2.38384 -3.75758 -0.00373954 -0.00373954 -0
2.46465 -3.75758 -0.00359802 -0.00359802 -0
2.54545 -3.75758 -0.00345392 -0.00345392 -0
2.62626 -3.75758 -0.00330753 -0.00330753 -0
2.70707 -3.75758 -0.00315916 -0.00315916 -0
2.78788 -3.75758 -0.00300913 -0.00300913 -0
2.86869 -3.75758 -0.00285783 -0.00285783 -0
2.94949 -3.75758 -0.00270566 -0.00270566 -0
3.0303 -3.75758 -0.00255311 -0.00255311 -0
3.11111 -3.75758 -0.00240076 -0.00240076 -0
3.19192 -3.75758 -0.00224927 -0.00224927 -0
3.27273 -3.75758 -0.00209949 -0.00209949 -0
3.35354 -3.75758 -0.00195245 -0.00195245 -0
3.43434 -3.75758 -0.00180951 -0.00180951 -0
3.51515 -3.75758 -0.00167249 -0.00167249 -0
3.59596 -3.75758 -0.00154389 -0.00154389 -0
3.67677 -3.75758 -0.00142724 -0.00142724 -0
3.75758 -3.75758 -0.00132761 -0.00132761 -0
3.83838 -3.75758 -0.00125214 -0.00125214 -0
3.91919 -3.75758 -0.00121002 -0.00121002 -0
4 -3.75758 -0.00121002 -0.00121002 -0
-4 -3.67677 0.000826642 0.000826642 0
-3.91919 -3.67677 0.000614832 0.000614832 0
-3.83838 -3.67677 0.000404014 0.000404014 0
-3.75758 -3.67677 0.000194345 0.000194345 0
-3.67677 -3.67677 -1.40146e-05 -1.40146e-05 0
-3.59596 -3.67677 -0.000220905 -0.000220905 0
-3.51515 -3.67677 -0.000426166 -0.000426166 0
-3.43434 -3.67677 -0.000629638 -0.000629638 0
-3.35354 -3.67677 -0.000831163 -0.000831163 0
-3.27273 -3.67677 -0.00103058 -0.00103058 0
-3.19192 -3.67677 -0.00122774 -0.00122774 0
-3.11111 -3.67677 -0.00142247 -0.00142247 0
-3.0303 -3.67677 -0.00161463 -0.00161463 0
-2.94949 -3.67677 -0.00180406 -0.00180406 0
-2.86869 -3.67677 -0.00199061 -0.00199061 0
-2.78788 -3.67677 -0.00217413 -0.00217413 0
-2.70707 -3.67677 -0.00235447 -0.00235447 0
-2.62626 -3.67677 -0.00253148 -0.00253148 0
-2.54545 -3.67677 -0.00270502 -0.00270502 0
-2.46465 -3.67677 -0.00287495 -0.00287495 0
-2.38384 -3.67677 -0.00304113 -0.00304113 0
-2.30303 -3.67677 -0.00320343 -0.00320343 0
-2.22222 -3.67677 -0.00336171 -0.00336171 0
-2.14141 -3.67677 -0.00351584 -0.00351584 0
-2.06061 -3.67677 -0.0036657 -0.0036657 0
-1.9798 -3.67677 -0.00381116 -0.00381116 0
-1.89899 -3.67677 -0.00395212 -0.00395212 0
-1.81818 -3.67677 -0.00408844 -0.00408844 0
-1.73737 -3.67677 -0.00422003 -0.00422003 0
-1.65657 -3.67677 -0.00434678 -0.00434678 0
-1.57576 -3.67677 -0.00446858 -0.00446858 0
-1.49495 -3.67677 -0.00458534 -0.00458534 0
-1.41414 -3.67677 -0.00469696 -0.00469696 0
-1.33333 -3.67677 -0.00480336 -0.00480336 0
-1.25253 -3.67677 -0.00490444 -0.00490444 0
-1.17172 -3.67677 -0.00500015 -0.00500015 0
-1.09091 -3.67677 -0.00509039 -0.00509039 0
-1.0101 -3.67677 -0.00517511 -0.00517511 0
-0.929293 -3.67677 -0.00525423 -0.00525423 0
-0.848485 -3.67677 -0.00532771 -0.00532771 0
-0.767677 -3.67677 -0.00539549 -0.00539549 0
-0.686869 -3.67677 -0.00545751 -0.00545751 0
-0.606061 -3.67677 -0.00551375 -0.00551375 0
-0.525253 -3.67677 -0.00556417 -0.00556417 0
-0.444444 -3.67677 -0.00560872 -0.00560872 0
-0.363636 -3.67677 -0.00564741 -0.00564741 0
-0.282828 -3.67677 -0.00568019 -0.00568019 0
-0.20202 -3.67677 -0.00570706 -0.00570706 0
-0.121212 -3.67677 -0.00572802 -0.00572802 0
-0.040404 -3.67677 -0.00574306 -0.00574306 0
0.040404 -3.67677 -0.0057522 -0.0057522 -0
0.121212 -3.67677 -0.00575543 -0.00575543 -0
0.20202 -3.67677 -0.00575279 -0.00575279 -0
0.282828 -3.67677 -0.00574428 -0.00574428 -0
0.363636 -3.67677 -0.00572995 -0.00572995 -0
0.444444 -3.67677 -0.00570984 -0.00570984 -0
0.525253 -3.67677 -0.00568397 -0.00568397 -0
0.606061 -3.67677 -0.00565241 -0.00565241 -0
0.686869 -3.67677 -0.00561521 -0.00561521 -0
0.767677 -3.67677 -0.00557242 -0.00557242 -0
0.848485 -3.67677 -0.00552413 -0.00552413 -0
0.929293 -3.67677 -0.0054704 -0.0054704 -0
1.0101 -3.67677 -0.00541131 -0.00541131 -0
1.09091 -3.67677 -0.00534696 -0.00534696 -0
1.17172 -3.67677 -0.00527744 -0.00527744 -0
1.25253 -3.67677 -0.00520285 -0.00520285 -0
1.33333 -3.67677 -0.0051233 -0.0051233 -0
1.41414 -3.67677 -0.00503891 -0.00503891 -0
1.49495 -3.67677 -0.00494979 -0.00494979 -0
1.57576 -3.67677 -0.00485608 -0.00485608 -0
1.65657 -3.67677 -0.00475793 -0.00475793 -0
1.73737 -3.67677 -0.00465547 -0.00465547 -0
1.81818 -3.67677 -0.00454886 -0.00454886 -0
1.89899 -3.67677 -0.00443826 -0.00443826 -0
1.9798 -3.67677 -0.00432386 -0.00432386 -0
2.06061 -3.67677 -0.00420584 -0.00420584 -0
2.14141 -3.67677 -0.00408438 -0.00408438 -0
2.22222 -3.67677 -0.00395971 -0.00395971 -0
2.30303 -3.67677 -0.00383205 -0.00383205 -0
2.38384 -3.67677 -0.00370163 -0.00370163 -0
2.46465 -3.67677 -0.00356871 -0.00356871 -0
2.54545 -3.67677 -0.00343358 -0.00343358 -0
2.62626 -3.67677 -0.00329653 -0.00329653 -0
2.70707 -3.67677 -0.00315791 -0.00315791 -0
2.78788 -3.67677 -0.00301809 -0.00301809 -0
2.86869 -3.67677 -0.00287748 -0.00287748 -0
2.94949 -3.67677 -0.00273657 -0.00273657 -0
3.0303 -3.67677 -0.0025959 -0.0025959 -0
3.11111 -3.67677 -0.00245611 -0.00245611 -0
3.19192 -3.67677 -0.00231798 -0.00231798 -0
3.27273 -3.67677 -0.00218243 -0.00218243 -0
3.35354 -3.67677 -0.00205062 -0.00205062 -0
3.43434 -3.67677 -0.00192401 -0.00192401 -0
3.51515 -3.67677 -0.00180448 -0.00180448 -0
3.59596 -3.67677 -0.00169447 -0.00169447 -0
3.67677 -3.67677 -0.00159717 -0.00159717 -0
3.75758 -3.67677 -0.00151671 -0.00151671 -0
3.83838 -3.67677 -0.00145811 -0.00145811 -0
3.91919 -3.67677 -0.00142678 -0.00142678 -0
4 -3.67677 -0.00142677 -0.00142677 -0
-4 -3.59596 0.00103174 0.00103174 0
-3.91919 -3.59596 0.000818347 0.000818347 0
-3.83838 -3.59596 0.000606138 0.000606138 0
-3.75758 -3.59596 0.000395263 0.000395263 0
-3.67677 -3.59596 0.000185867 0.000185867 0
-3.59596 -3.59596 -2.18988e-05 -2.18988e-05 0
-3.51515 -3.59596 -0.000227887 -0.000227887 0
-3.43434 -3.59596 -0.00043195 -0.00043195 0
-3.35354 -3.59596 -0.000633938 -0.000633938 0
-3.27273 -3.59596 -0.000833704 -0.000833704 0
-3.19192 -3.59596 -0.0010311 -0.0010311 0
-3.11111 -3.59596 -0.00122598 -0.00122598 0
